ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD,City
66.16666666666667,2023-11-30,27.6,24.6,84.7,24.638,17.5,0.34239998,Jagakarsa
65.35714285714286,2023-12-01,26.4,24.6,90.1,2.109,21.4,,Jagakarsa
76.47826086956522,2023-12-02,28.5,24.2,78.9,1.452,21.4,0.32439998,Jagakarsa
64.0,2023-12-03,27.7,24.3,82.6,4.037,18.7,0.103199996,Jagakarsa
61.0,2023-12-04,26.2,24.5,90.3,12.367,11.2,,Jagakarsa
81.42105263157895,2023-12-05,28.5,23.7,76.5,0.706,14.2,0.93119997,Jagakarsa
81.9047619047619,2023-12-06,28.2,24.2,80.1,0.141,26.5,0.77919996,Jagakarsa
76.25,2023-12-07,28.6,24.8,80.9,0.044,11.4,0.5602,Jagakarsa
78.57894736842105,2023-12-08,28.2,24.8,82.9,3.779,15.4,0.4348,Jagakarsa
76.19047619047619,2023-12-09,28.2,24.2,79.6,0.026,19.6,,Jagakarsa
82.95,2023-12-10,28.3,24.4,80.1,0.0,13.2,,Jagakarsa
77.25,2023-12-11,29.1,24.4,77.0,0.0,18.4,0.1074,Jagakarsa
76.47368421052632,2023-12-12,29.2,24.5,76.9,0.0,18.4,0.31379998,Jagakarsa
81.05,2023-12-13,29.2,23.9,74.1,0.0,19.0,0.3178,Jagakarsa
72.94736842105263,2023-12-14,29.8,23.9,72.5,0.0,20.2,0.0848,Jagakarsa
69.92857142857143,2023-12-15,29.9,22.7,67.4,0.0,18.4,0.1174,Jagakarsa
74.72222222222223,2023-12-16,29.7,22.5,67.1,0.0,18.4,0.2504,Jagakarsa
74.6,2023-12-17,29.6,22.8,69.0,0.0,21.1,0.3568,Jagakarsa
75.83333333333333,2023-12-18,29.9,23.3,69.6,0.018,22.3,0.32099998,Jagakarsa
75.36842105263158,2023-12-19,30.1,21.6,62.4,0.0,24.7,0.22659999,Jagakarsa
69.27777777777777,2023-12-20,29.8,19.5,57.0,0.0,21.7,0.1462,Jagakarsa
75.44444444444444,2023-12-21,29.0,20.3,61.9,0.0,19.3,0.1236,Jagakarsa
87.15,2023-12-22,29.0,21.6,66.3,0.0,17.2,0.8624,Jagakarsa
93.94736842105264,2023-12-23,30.1,22.6,65.7,0.0,13.9,0.8488,Jagakarsa
105.94736842105264,2023-12-24,30.2,23.7,69.2,1.678,15.1,2.3265998,Jagakarsa
81.10526315789474,2023-12-25,28.3,24.3,79.9,16.365,19.9,,Jagakarsa
,2023-12-26,27.7,24.3,82.2,0.857,13.2,,Jagakarsa
77.71428571428571,2023-12-27,28.0,24.6,83.2,12.262,15.3,0.7094,Jagakarsa
72.44444444444444,2023-12-28,28.8,24.9,80.7,0.706,18.1,0.77059996,Jagakarsa
80.36842105263158,2023-12-29,28.5,25.0,82.8,2.604,24.0,1.4418,Jagakarsa
78.05,2023-12-30,27.9,25.2,86.0,9.11,16.4,,Jagakarsa
76.06666666666666,2023-12-31,28.0,24.7,83.1,3.083,26.8,0.2638,Jagakarsa
91.75,2024-01-01,28.5,24.9,81.5,3.778,20.2,1.9188,Jagakarsa
72.66666666666667,2024-01-02,28.9,25.4,82.5,1.589,21.7,,Jagakarsa
63.88235294117647,2024-01-03,27.4,25.2,88.1,7.962,16.6,,Jagakarsa
67.5,2024-01-04,27.0,24.7,88.0,26.005,21.1,,Jagakarsa
,2024-01-05,27.3,24.4,85.4,17.214,17.2,,Jagakarsa
69.0,2024-01-06,27.3,24.6,86.1,5.715,22.0,0.5664,Jagakarsa
72.35,2024-01-07,26.7,24.6,89.2,3.287,22.3,0.3554,Jagakarsa
71.85714285714286,2024-01-08,27.5,24.0,82.0,4.237,18.1,,Jagakarsa
69.33333333333333,2024-01-09,28.0,23.9,79.7,0.202,26.2,0.4152,Jagakarsa
66.0,2024-01-10,28.0,24.6,82.8,15.411,21.7,0.31579998,Jagakarsa
77.55555555555556,2024-01-11,27.3,24.9,87.6,21.409,24.2,1.3054,Jagakarsa
53.57142857142857,2024-01-12,27.2,24.3,84.7,2.001,21.4,1.4998,Jagakarsa
,2024-01-13,27.6,24.1,82.2,13.624,20.5,,Jagakarsa
,2024-01-14,28.2,24.5,81.3,2.545,15.1,0.79499996,Jagakarsa
77.4,2024-01-15,28.8,24.8,79.6,0.0,16.3,0.5934,Jagakarsa
60.5,2024-01-16,29.2,23.7,73.6,0.009,27.1,0.4138,Jagakarsa
65.22222222222223,2024-01-17,27.0,24.9,89.1,4.923,19.0,1.048,Jagakarsa
,2024-01-18,27.5,23.9,81.4,7.585,22.0,1.0912,Jagakarsa
32.2,2024-01-19,25.3,23.8,91.1,22.878,24.1,,Jagakarsa
42.11111111111112,2024-01-20,28.7,22.6,72.0,2.973,35.3,0.19839999,Jagakarsa
63.526315789473685,2024-01-21,27.6,24.2,82.4,7.282,28.4,0.7026,Jagakarsa
37.578947368421055,2024-01-22,29.0,23.2,72.8,0.883,27.7,0.3626,Jagakarsa
51.84615384615385,2024-01-23,28.8,23.9,75.5,3.443,25.9,0.5658,Jagakarsa
64.6,2024-01-24,28.8,23.4,73.3,0.088,28.4,0.3208,Jagakarsa
55.35,2024-01-25,29.3,23.9,74.2,0.0,26.2,0.3654,Jagakarsa
60.0,2024-01-26,28.7,24.6,79.1,5.12,24.1,0.4782,Jagakarsa
57.142857142857146,2024-01-27,25.9,24.5,92.1,27.385,13.9,,Jagakarsa
58.88235294117647,2024-01-28,26.6,24.7,89.5,27.599,14.2,,Jagakarsa
0.0,2024-01-29,26.5,24.8,90.7,15.824,11.2,,Jagakarsa
76.57142857142857,2024-01-30,27.0,24.8,87.8,31.819,16.6,,Jagakarsa
54.05882352941177,2024-01-31,27.1,24.5,86.3,55.235,16.0,0.6398,Jagakarsa
68.11764705882354,2024-02-01,27.2,24.5,86.0,7.145,16.0,0.2162,Jagakarsa
54.47368421052632,2024-02-02,27.8,24.6,84.4,24.64,31.9,0.57739997,Jagakarsa
45.15,2024-02-03,27.2,24.4,85.3,2.795,26.8,0.843,Jagakarsa
50.0,2024-02-04,27.4,24.2,83.0,9.893,21.8,0.88199997,Jagakarsa
71.80952380952381,2024-02-05,27.2,24.7,87.1,5.682,35.2,0.92579997,Jagakarsa
74.52631578947368,2024-02-06,26.2,24.4,89.9,9.235,23.3,,Jagakarsa
52.47368421052632,2024-02-07,27.4,23.7,81.6,0.0,21.7,,Jagakarsa
75.3,2024-02-08,28.4,24.0,78.8,0.0,18.4,0.1692,Jagakarsa
64.94444444444444,2024-02-09,28.4,24.7,81.2,4.59,16.6,0.1476,Jagakarsa
63.42105263157895,2024-02-10,27.8,25.0,85.7,14.197,26.5,,Jagakarsa
68.25,2024-02-11,28.1,24.5,81.4,0.036,18.0,0.31939998,Jagakarsa
66.0625,2024-02-12,28.5,24.9,81.6,4.6,15.1,,Jagakarsa
71.4,2024-02-13,28.5,24.8,81.6,11.977,15.2,1.0214,Jagakarsa
55.61111111111112,2024-02-14,27.5,25.3,88.7,110.388,11.2,,Jagakarsa
62.375,2024-02-15,28.3,25.6,85.9,3.967,13.0,,Jagakarsa
86.0952380952381,2024-02-16,27.7,25.4,87.6,6.41,15.4,,Jagakarsa
71.82352941176471,2024-02-17,27.8,25.2,86.3,16.412,20.8,,Jagakarsa
62.21052631578947,2024-02-18,28.0,24.8,83.1,3.389,18.4,1.1724,Jagakarsa
68.5,2024-02-19,28.7,25.0,80.8,6.051,19.7,,Jagakarsa
,2024-02-20,29.2,25.4,80.6,3.266,20.7,0.56839997,Jagakarsa
,2024-02-21,28.8,25.2,81.6,1.475,13.6,,Jagakarsa
,2024-02-22,29.4,24.8,77.8,1.43,20.5,0.308,Jagakarsa
,2024-02-23,29.5,24.1,74.1,0.0,19.3,,Jagakarsa
,2024-02-24,28.8,25.0,80.3,0.208,17.2,,Jagakarsa
,2024-02-25,27.7,24.6,83.9,10.291,18.4,,Jagakarsa
,2024-02-26,28.1,24.3,80.5,11.077,13.9,,Jagakarsa
,2024-02-27,29.0,24.3,76.5,4.061,17.2,0.5962,Jagakarsa
,2024-02-28,27.0,24.9,88.8,40.494,16.6,,Jagakarsa
,2024-02-29,26.1,24.7,92.5,57.032,13.6,,Jagakarsa
,2024-03-01,28.2,24.5,81.4,4.545,13.6,0.5186,Jagakarsa
,2024-03-02,27.5,25.2,87.4,10.203,15.1,,Jagakarsa
,2024-03-03,27.1,24.7,86.7,3.158,14.8,,Jagakarsa
,2024-03-04,27.7,24.3,82.9,0.583,27.2,0.2534,Jagakarsa
56.785714285714285,2024-03-05,29.0,24.3,76.7,0.353,27.1,0.3466,Jagakarsa
60.63636363636363,2024-03-06,28.4,24.8,81.5,1.899,31.6,0.4502,Jagakarsa
52.35714285714285,2024-03-07,28.9,24.6,78.6,1.317,26.3,0.4728,Jagakarsa
29.0,2024-03-08,28.1,24.6,82.3,4.238,35.2,,Jagakarsa
28.0,2024-03-09,25.6,24.1,91.9,35.23,21.7,,Jagakarsa
68.375,2024-03-10,26.8,25.1,91.0,1.178,13.3,,Jagakarsa
64.61904761904762,2024-03-11,27.2,25.1,88.3,15.65,10.6,,Jagakarsa
55.47619047619048,2024-03-12,28.1,24.1,79.8,0.977,13.4,,Jagakarsa
66.80952380952381,2024-03-13,27.6,24.7,84.7,19.8,19.6,,Jagakarsa
64.05555555555556,2024-03-14,27.0,24.8,88.2,14.73,18.4,,Jagakarsa
43.9,2024-03-15,26.4,23.9,86.9,25.849,33.5,,Jagakarsa
22.85,2024-03-16,25.7,23.8,89.4,28.189,20.5,,Jagakarsa
22.65,2024-03-17,26.5,24.1,86.9,21.009,27.4,,Jagakarsa
36.26315789473684,2024-03-18,28.1,23.8,78.6,0.578,20.5,0.82559997,Jagakarsa
62.05555555555556,2024-03-19,29.0,22.8,70.9,0.0,26.8,0.0069999998,Jagakarsa
62.095238095238095,2024-03-20,29.2,21.7,66.2,0.0,24.0,0.015999999,Jagakarsa
65.8125,2024-03-21,28.1,23.4,76.0,0.018,24.1,0.067999996,Jagakarsa
57.21052631578947,2024-03-22,26.6,24.4,87.9,65.819,25.9,,Jagakarsa
73.5,2024-03-23,29.0,24.1,76.4,0.0,18.4,0.0288,Jagakarsa
71.9,2024-03-24,29.4,25.1,78.4,0.687,18.4,0.6238,Jagakarsa
63.55,2024-03-25,28.4,24.4,79.7,1.194,16.6,0.53819996,Jagakarsa
69.21052631578948,2024-03-26,28.8,24.2,77.4,1.011,22.6,0.42639998,Jagakarsa
82.0,2024-03-27,27.8,24.6,82.7,0.945,16.6,,Jagakarsa
90.85,2024-03-28,28.3,24.1,80.0,2.1,20.5,0.0898,Jagakarsa
78.25,2024-03-29,28.5,24.0,77.6,2.1,16.6,0.3454,Jagakarsa
69.23529411764706,2024-03-30,28.4,24.5,80.5,8.5,25.1,0.25059998,Jagakarsa
69.05263157894737,2024-03-31,28.5,25.1,82.6,6.7,20.8,0.3672,Jagakarsa
56.1578947368421,2024-04-01,28.2,24.6,81.4,4.5,18.4,0.53499997,Jagakarsa
80.3,2024-04-02,28.6,24.6,79.9,2.604,16.6,,Jagakarsa
79.95238095238095,2024-04-03,28.1,25.1,84.9,11.279,18.7,1.0389999,Jagakarsa
60.0,2024-04-04,28.4,24.8,81.5,6.583,20.8,0.5204,Jagakarsa
93.0,2024-04-05,28.4,24.8,81.6,7.594,18.1,1.6674,Jagakarsa
90.27777777777776,2024-04-06,28.5,24.8,81.5,2.627,18.1,1.5234,Jagakarsa
73.11111111111111,2024-04-07,29.1,24.6,77.9,0.0,17.2,0.3286,Jagakarsa
,2024-04-08,29.2,24.2,75.8,0.0,13.0,1.3357999,Jagakarsa
,2024-04-09,27.8,24.1,81.0,2.097,19.6,,Jagakarsa
,2024-04-10,28.3,24.2,80.2,0.837,21.4,0.4748,Jagakarsa
51.6,2024-04-11,28.9,24.5,77.9,1.236,16.9,0.4416,Jagakarsa
54.61904761904762,2024-04-12,26.6,24.9,90.8,38.235,22.0,0.5828,Jagakarsa
57.333333333333336,2024-04-13,29.0,24.7,78.7,0.97,21.7,0.38279998,Jagakarsa
55.1764705882353,2024-04-14,28.0,24.7,83.2,10.786,24.7,0.59279996,Jagakarsa
52.8125,2024-04-15,29.2,24.7,78.1,0.673,19.6,,Jagakarsa
,2024-04-16,30.2,24.9,74.2,0.607,27.1,0.3584,Jagakarsa
,2024-04-17,28.6,24.6,80.0,21.86,33.1,0.35279998,Jagakarsa
,2024-04-18,28.6,24.2,78.7,12.399,26.2,0.183,Jagakarsa
,2024-04-19,28.8,24.4,78.1,2.031,21.1,0.4838,Jagakarsa
,2024-04-20,29.1,24.7,78.1,2.899,22.0,0.5376,Jagakarsa
,2024-04-21,28.2,25.0,83.2,11.25,20.5,,Jagakarsa
74.76923076923077,2024-04-22,29.6,24.6,75.2,1.613,20.2,0.14039999,Jagakarsa
77.52631578947368,2024-04-23,28.5,25.1,82.2,2.968,18.7,1.3546,Jagakarsa
64.85,2024-04-24,28.6,24.9,81.4,15.797,18.1,,Jagakarsa
,2024-04-25,28.6,25.2,82.3,16.794,16.9,,Jagakarsa
57.25,2024-04-26,28.4,24.9,82.3,21.033,19.9,0.2556,Jagakarsa
62.61111111111112,2024-04-27,28.1,25.0,84.6,15.623,28.0,0.38439998,Jagakarsa
67.94444444444444,2024-04-28,29.2,25.2,80.0,3.556,17.8,0.45479998,Jagakarsa
72.45,2024-04-29,30.7,25.2,73.8,0.0,22.9,0.30159998,Jagakarsa
73.6842105263158,2024-04-30,30.2,25.3,76.0,1.963,24.4,0.6264,Jagakarsa
65.36842105263158,2024-05-01,29.4,25.1,78.3,1.798,15.0,0.6372,Jagakarsa
67.7,2024-05-02,30.1,25.3,76.2,3.406,25.9,0.861,Jagakarsa
74.35,2024-05-03,28.9,25.2,81.6,0.405,27.1,0.67539996,Jagakarsa
,2024-05-04,29.1,24.0,75.4,2.862,17.5,0.7772,Jagakarsa
,2024-05-05,29.6,24.1,73.3,0.026,17.8,0.6978,Jagakarsa
71.85714285714286,2024-05-06,29.4,23.9,72.7,1.214,26.2,0.9134,Jagakarsa
82.63157894736842,2024-05-07,29.9,23.5,70.2,0.088,18.7,0.3784,Jagakarsa
91.05263157894736,2024-05-08,29.5,24.0,73.7,0.009,17.8,0.79139996,Jagakarsa
89.85714285714286,2024-05-09,29.7,23.8,71.9,0.0,25.6,0.9436,Jagakarsa
80.3,2024-05-10,30.0,24.9,74.9,0.177,31.7,1.0848,Jagakarsa
77.35,2024-05-11,29.9,25.1,76.0,3.351,27.7,0.8962,Jagakarsa
75.9375,2024-05-12,30.2,24.1,71.5,0.0,20.2,0.7068,Jagakarsa
67.05263157894737,2024-05-13,30.0,24.7,74.1,4.045,22.9,0.81259996,Jagakarsa
72.0,2024-05-14,28.4,24.8,81.2,10.323,14.5,,Jagakarsa
74.88235294117646,2024-05-15,29.6,24.1,74.1,0.812,26.8,0.1818,Jagakarsa
82.35,2024-05-16,29.6,24.3,74.3,0.371,27.4,1.1254,Jagakarsa
73.0,2024-05-17,29.5,23.8,72.8,4.671,18.4,1.1539999,Jagakarsa
72.19047619047619,2024-05-18,29.4,23.8,73.3,0.0,19.9,0.8824,Jagakarsa
72.3157894736842,2024-05-19,29.7,23.9,71.9,0.405,21.4,0.5852,Jagakarsa
83.52380952380952,2024-05-20,29.8,23.7,71.0,0.053,21.4,0.7776,Jagakarsa
80.0,2024-05-21,29.9,23.9,71.6,0.0,18.7,1.3809999,Jagakarsa
80.76190476190476,2024-05-22,29.7,24.3,73.4,0.044,20.2,1.4216,Jagakarsa
72.65,2024-05-23,28.4,24.8,81.1,0.258,11.9,1.6797999,Jagakarsa
69.9,2024-05-24,28.8,24.5,78.5,10.438,26.2,,Jagakarsa
42.77777777777778,2024-05-25,26.7,24.5,87.9,13.345,18.9,,Jagakarsa
66.4375,2024-05-26,28.9,24.6,78.2,0.795,18.1,1.39,Jagakarsa
73.0,2024-05-27,29.9,24.4,74.0,0.0,27.1,0.2368,Jagakarsa
79.6923076923077,2024-05-28,30.0,24.7,74.6,0.542,20.2,0.6588,Jagakarsa
65.75,2024-05-29,30.0,24.8,74.3,0.0,22.3,0.96199995,Jagakarsa
,2024-05-30,30.1,24.6,73.5,0.0,13.9,0.56619996,Jagakarsa
,2024-05-31,30.0,24.5,73.5,0.0,21.1,0.8768,Jagakarsa
,2024-06-01,28.9,24.6,78.2,0.133,14.8,,Jagakarsa
,2024-06-02,29.3,24.4,75.8,0.548,18.1,,Jagakarsa
56.333333333333336,2024-06-03,28.2,24.9,83.0,10.697,13.0,,Jagakarsa
64.05,2024-06-04,29.0,24.3,77.1,11.603,14.8,0.6806,Jagakarsa
76.70588235294117,2024-06-05,29.6,24.2,73.8,0.0,12.4,0.288,Jagakarsa
59.0,2024-06-06,29.5,22.8,68.5,0.0,19.5,0.2438,Jagakarsa
72.5,2024-06-07,29.6,23.9,73.3,2.998,18.1,0.1648,Jagakarsa
79.10526315789474,2024-06-08,29.5,23.7,72.6,0.0,17.2,0.077199996,Jagakarsa
75.94444444444444,2024-06-09,28.5,24.3,79.0,3.854,14.8,0.6292,Jagakarsa
70.05882352941177,2024-06-10,29.5,24.4,75.2,1.188,18.4,0.1964,Jagakarsa
59.6875,2024-06-11,27.8,24.7,84.0,10.992,25.3,0.226,Jagakarsa
56.888888888888886,2024-06-12,28.1,24.4,81.2,0.2,15.7,0.53099996,Jagakarsa
72.88888888888889,2024-06-13,28.1,24.2,80.1,0.0,16.3,0.2408,Jagakarsa
79.22222222222223,2024-06-14,28.6,24.6,79.6,1.386,15.4,0.12619999,Jagakarsa
71.57894736842105,2024-06-15,28.4,24.5,80.5,0.0,13.9,0.48259997,Jagakarsa
54.8421052631579,2024-06-16,27.5,24.3,83.4,56.99,14.8,,Jagakarsa
52.55,2024-06-17,29.3,24.1,74.9,0.405,15.4,0.39839998,Jagakarsa
137.16666666666666,2024-06-18,28.1,24.3,80.4,3.641,16.8,0.6956,Jagakarsa
108.0,2024-06-19,28.8,23.7,75.1,0.0,23.8,0.1748,Jagakarsa
87.33333333333333,2024-06-20,28.9,22.0,68.1,0.0,27.4,0.13159999,Jagakarsa
102.83333333333331,2024-06-21,28.9,22.7,70.4,0.0,14.8,0.25,Jagakarsa
102.04761904761904,2024-06-22,28.9,23.0,71.6,0.0,19.6,0.71559995,Jagakarsa
94.75,2024-06-23,28.8,21.0,65.1,0.0,26.5,0.0554,Jagakarsa
99.58823529411764,2024-06-24,29.1,22.9,70.2,0.354,24.1,0.2554,Jagakarsa
94.375,2024-06-25,27.1,23.8,82.7,15.11,12.5,1.0066,Jagakarsa
76.57142857142857,2024-06-26,28.6,23.7,75.9,0.0,22.0,0.019,Jagakarsa
74.8125,2024-06-27,28.5,24.4,79.2,1.729,16.0,0.198,Jagakarsa
69.83333333333333,2024-06-28,27.9,24.7,83.3,2.454,23.5,0.24579999,Jagakarsa
83.66666666666667,2024-06-29,26.9,24.4,86.9,16.177,16.9,0.5808,Jagakarsa
55.095238095238095,2024-06-30,28.0,23.3,76.8,0.0,15.7,0.17899999,Jagakarsa
83.78947368421052,2024-07-01,28.0,24.3,81.1,1.254,17.5,0.5952,Jagakarsa
70.76190476190476,2024-07-02,27.3,24.1,83.4,0.968,21.1,1.0066,Jagakarsa
104.47619047619048,2024-07-03,27.5,23.7,80.9,4.873,21.5,0.16,Jagakarsa
72.88888888888889,2024-07-04,26.7,23.7,84.6,15.845,18.1,0.29839998,Jagakarsa
69.47368421052632,2024-07-05,26.6,23.7,85.0,4.834,26.2,0.7398,Jagakarsa
49.5,2024-07-06,24.6,23.3,92.5,52.624,21.1,,Jagakarsa
31.166666666666668,2024-07-07,26.6,23.0,81.7,4.504,13.0,0.81799996,Jagakarsa
,2024-07-08,28.2,23.8,78.5,12.483,32.2,0.0046,Jagakarsa
,2024-07-09,27.9,24.2,81.1,12.221,15.1,0.3714,Jagakarsa
,2024-07-10,28.5,23.0,73.3,0.0,18.7,0.266,Jagakarsa
,2024-07-11,28.6,23.2,73.8,0.0,13.6,0.2094,Jagakarsa
,2024-07-12,28.2,21.4,69.1,0.0,22.0,0.4544,Jagakarsa
,2024-07-13,27.6,20.2,66.1,0.0,15.1,0.408,Jagakarsa
,2024-07-14,27.6,19.9,64.5,0.0,18.4,0.355,Jagakarsa
91.1818181818182,2024-07-15,27.2,19.8,65.7,0.0,14.5,0.2932,Jagakarsa
84.72222222222223,2024-07-16,28.1,20.6,65.9,0.0,24.7,0.2504,Jagakarsa
92.94736842105264,2024-07-17,28.4,21.9,69.0,0.0,16.3,0.24499999,Jagakarsa
88.33333333333333,2024-07-18,28.9,22.4,69.1,0.0,22.3,0.6904,Jagakarsa
82.5,2024-07-19,29.0,22.2,67.9,0.0,16.3,0.5424,Jagakarsa
88.88888888888889,2024-07-20,28.6,21.6,67.6,0.0,22.0,0.3396,Jagakarsa
82.05555555555556,2024-07-21,28.7,21.8,67.7,0.0,15.4,0.5954,Jagakarsa
80.11764705882354,2024-07-22,28.8,22.2,68.5,0.0,13.3,0.40379998,Jagakarsa
82.58823529411765,2024-07-23,28.6,21.3,65.9,0.0,15.1,0.5554,Jagakarsa
82.85,2024-07-24,28.3,21.9,68.9,0.0,15.4,0.7212,Jagakarsa
71.875,2024-07-25,28.0,22.0,70.3,0.0,14.8,0.79039997,Jagakarsa
76.82352941176471,2024-07-26,28.8,21.8,67.0,0.0,22.3,0.7076,Jagakarsa
88.42105263157895,2024-07-27,29.0,22.3,68.9,0.0,17.5,0.5026,Jagakarsa
96.6470588235294,2024-07-28,28.9,22.3,69.0,0.0,18.4,1.0288,Jagakarsa
93.0,2024-07-29,28.9,21.7,66.7,0.0,22.3,0.6814,Jagakarsa
91.05555555555556,2024-07-30,29.1,21.5,65.4,0.0,15.7,0.5852,Jagakarsa
101.61111111111111,2024-07-31,28.8,22.4,70.3,0.0,21.4,0.5456,Jagakarsa
98.3125,2024-08-01,27.9,23.1,76.3,4.149,21.1,0.9892,Jagakarsa
76.3,2024-08-02,27.0,23.2,80.8,6.032,16.0,0.4976,Jagakarsa
61.888888888888886,2024-08-03,27.4,23.4,80.6,22.677,23.5,0.234,Jagakarsa
66.55555555555556,2024-08-04,28.5,23.2,74.6,0.505,18.1,0.1836,Jagakarsa
69.44444444444444,2024-08-05,28.0,22.5,73.3,14.529,13.9,0.65599996,Jagakarsa
80.21052631578948,2024-08-06,28.8,22.3,69.7,0.0,21.7,0.28599998,Jagakarsa
89.11111111111111,2024-08-07,28.6,22.1,69.2,0.0,27.7,0.6932,Jagakarsa
108.70588235294116,2024-08-08,28.7,22.2,68.8,0.0,19.0,,Jagakarsa
85.95238095238095,2024-08-09,29.3,22.5,68.5,0.0,19.9,0.3182,Jagakarsa
82.52631578947368,2024-08-10,29.2,23.1,70.7,0.0,25.0,0.4402,Jagakarsa
79.47619047619048,2024-08-11,29.0,23.0,70.9,1.06,15.4,0.6222,Jagakarsa
73.65,2024-08-12,28.2,20.4,63.4,0.2,23.8,0.69119996,Jagakarsa
94.14285714285714,2024-08-13,28.5,20.0,61.8,0.0,25.6,0.1078,Jagakarsa
94.05263157894736,2024-08-14,28.8,21.6,66.8,0.0,15.1,0.1786,Jagakarsa
96.52631578947368,2024-08-15,28.8,21.6,66.5,0.0,18.4,0.3218,Jagakarsa
91.52380952380952,2024-08-16,28.8,21.6,66.0,0.0,24.1,0.6854,Jagakarsa
103.52941176470588,2024-08-17,29.1,21.9,66.0,0.0,24.1,0.1012,Jagakarsa
101.42105263157896,2024-08-18,28.9,22.5,70.4,0.0,15.4,0.4366,Jagakarsa
88.15,2024-08-19,29.0,22.7,70.3,0.0,19.0,0.2742,Jagakarsa
99.65,2024-08-20,28.6,22.7,71.9,0.0,15.7,0.7644,Jagakarsa
103.5,2024-08-21,28.9,22.6,69.9,0.0,23.5,0.49499997,Jagakarsa
91.66666666666669,2024-08-22,29.1,22.6,69.0,0.0,21.1,0.3304,Jagakarsa
86.28571428571429,2024-08-23,29.0,22.9,71.0,0.0,14.8,0.9166,Jagakarsa
92.55,2024-08-24,28.6,22.6,70.8,2.427,21.7,0.95839995,Jagakarsa
84.77777777777777,2024-08-25,28.9,21.3,65.7,0.0,18.7,0.2974,Jagakarsa
88.85,2024-08-26,28.8,21.9,68.4,0.0,15.7,0.2812,Jagakarsa
99.35,2024-08-27,29.0,22.3,69.0,0.177,18.7,0.4962,Jagakarsa
79.4375,2024-08-28,29.2,21.3,63.3,0.0,17.8,0.696,Jagakarsa
91.6842105263158,2024-08-29,28.9,22.1,67.9,1.011,17.2,0.33159998,Jagakarsa
84.10526315789474,2024-08-30,28.8,21.2,65.0,0.0,17.8,0.773,Jagakarsa
72.11111111111111,2024-08-31,28.9,21.2,64.7,0.0,18.1,0.3076,Jagakarsa
79.9,2024-09-01,29.0,22.5,69.0,0.0,16.0,0.2516,Jagakarsa
81.6842105263158,2024-09-02,29.6,23.1,69.5,2.091,21.4,0.6128,Jagakarsa
74.71428571428571,2024-09-03,28.9,22.8,70.2,0.242,22.3,0.29979998,Jagakarsa
70.61904761904762,2024-09-04,29.6,21.3,62.6,0.0,19.3,0.5158,Jagakarsa
67.45,2024-09-05,29.2,22.6,69.0,0.0,31.0,0.2774,Jagakarsa
69.05882352941177,2024-09-06,29.8,22.9,67.7,0.044,24.3,0.23179999,Jagakarsa
73.8,2024-09-07,30.3,21.4,61.3,0.0,22.7,0.2306,Jagakarsa
69.85,2024-09-08,30.2,22.2,63.5,0.0,27.7,0.20179999,Jagakarsa
60.3,2024-09-09,27.8,23.3,77.7,11.105,17.9,0.6306,Jagakarsa
51.94444444444444,2024-09-10,27.1,23.5,81.6,9.385,26.9,0.7908,Jagakarsa
0.0,2024-09-11,28.8,21.8,68.3,0.971,25.0,,Jagakarsa
75.61111111111111,2024-09-12,28.3,23.1,74.7,5.466,31.5,0.4612,Jagakarsa
70.6,2024-09-13,27.7,22.4,74.8,3.23,18.1,0.2608,Jagakarsa
71.66666666666667,2024-09-14,28.8,21.3,65.8,0.283,18.2,0.1454,Jagakarsa
72.16666666666667,2024-09-15,28.7,21.2,66.0,1.766,22.7,0.2306,Jagakarsa
83.66666666666667,2024-09-16,28.7,20.9,64.8,0.0,22.7,0.1898,Jagakarsa
76.26315789473684,2024-09-17,28.8,20.1,61.1,0.088,19.4,0.25259998,Jagakarsa
68.04761904761905,2024-09-18,28.0,20.8,66.1,0.0,13.5,0.15799999,Jagakarsa
,2024-09-19,28.5,20.3,63.1,0.0,17.9,0.3038,Jagakarsa
81.0,2024-09-20,29.0,21.8,66.6,0.0,20.8,0.4166,Jagakarsa
84.80952380952381,2024-09-21,29.1,22.5,68.7,0.0,14.9,0.287,Jagakarsa
,2024-09-22,29.3,23.7,72.8,0.101,21.5,0.89839995,Jagakarsa
83.2,2024-09-23,29.5,24.2,74.1,3.882,20.9,1.0122,Jagakarsa
76.3076923076923,2024-09-24,27.3,23.9,82.1,3.091,18.4,,Jagakarsa
79.41176470588235,2024-09-25,27.2,23.1,80.2,33.081,26.3,0.9518,Jagakarsa
63.44444444444444,2024-09-26,27.0,23.3,82.1,19.588,25.0,0.07,Jagakarsa
65.73684210526316,2024-09-27,28.7,23.6,75.8,11.482,22.9,0.1902,Jagakarsa
78.3157894736842,2024-09-28,29.5,23.8,72.5,0.0,29.0,0.72859997,Jagakarsa
,2024-09-29,29.2,23.1,71.0,4.224,26.6,0.4698,Jagakarsa
64.16666666666667,2024-09-30,29.5,22.3,67.2,0.0,21.4,0.2418,Jagakarsa
89.27777777777777,2024-10-01,29.7,22.8,68.7,0.0,16.1,0.46019998,Jagakarsa
83.78947368421052,2024-10-02,29.8,23.5,70.2,2.269,25.7,0.9314,Jagakarsa
80.42105263157895,2024-10-03,29.2,23.1,71.0,0.23,19.5,1.0956,Jagakarsa
